流水號,課號,課程識別碼,班次,課程名稱,學分,授課教師,通識領域,加選方式,上課時間,限制條件,人數上限,外系上限,外校上限,已選上人數,已選上外系人數,登記人數,剩餘名額
97057,PE2064,00250780,D3,羽球初級,1.00,李坤培,,2,一12,AX2,48,0,0,45,45,77,3
97058,PE2064,00250780,D4,羽球初級,1.00,李坤培,,2,一34,AX2,48,0,0,44,44,89,4
97059,PE2065,00250790,29,羽球中級,1.00,陳志一,,2,一89,AX2,48,0,0,47,47,13,1
97060,PE2065,00250790,30,羽球中級,1.00,陳志一,,2,二67,AX2,48,0,0,39,39,11,9
97061,PE2065,00250790,31,羽球中級,1.00,陳志一,,2,二89,AX2,48,0,0,42,42,9,6
97062,PE2065,00250790,37,羽球中級,1.00,連家瑩,,2,四34,AX2,48,0,0,48,48,6,0
97174,PE2068,00250820,M2,女羽球校隊,1.00,連家瑩,,2,二ABCD四ABCD,,40,0,0,15,15,1,25
97175,PE2069,00250830,L3,男羽球校隊,1.00,陳志一,,2,二ABCD四ABCD,,40,0,0,13,13,2,27
97063,PE2071,00250860,47,足球初級,1.00,楊裕隆,,2,二89,AX2,44,0,0,44,44,25,0
97064,PE2071,00250860,51,足球初級,1.00,楊裕隆,,2,四89,AX2,44,0,0,42,42,23,2
97065,PE2072,00250870,49,足球中級,1.00,楊裕隆,,2,三89,AX2,44,0,0,29,29,4,15
97176,PE2073,00250880,K9,男足球校隊,1.00,楊裕隆,,2,二ABCD三ABCD五ABCD六1234,,40,0,0,22,22,1,18
97066,PE2074,00250900,04,桌球初級,1.00,林信甫,,2,二34,AX2,48,0,0,47,47,38,1
97067,PE2074,00250900,38,桌球初級,1.00,呂宛蓁,,2,一67,AX2,48,0,0,47,47,72,1
97068,PE2074,00250900,39,桌球初級,1.00,呂宛蓁,,2,一89,AX2,48,0,0,48,48,69,0
97069,PE2074,00250900,42,桌球初級,1.00,呂宛蓁,,2,三89,AX2,48,0,0,47,47,62,1
97070,PE2074,00250900,84,桌球初級,1.00,趙曉涵,,2,四67,AX2,48,0,0,48,48,57,0
97071,PE2074,00250900,85,桌球初級,1.00,趙曉涵,,2,四89,AX2,48,0,0,47,47,66,1
97072,PE2074,00250900,D7,桌球初級,1.00,王傑賢,,2,二67,AX2,48,0,0,48,48,39,0
97073,PE2074,00250900,I6,桌球初級,1.00,王翊澤,,2,三12,AX2,48,0,0,48,48,76,0
97074,PE2074,00250900,I8,桌球初級,1.00,王翊澤,,2,四12,AX2,48,0,0,47,47,112,1
97075,PE2074,00250900,I9,桌球初級,1.00,王翊澤,,2,四34,AX2,48,0,0,48,48,55,0
97076,PE2075,00250910,D8,桌球中級,1.00,王傑賢,,2,二89,AX2,48,0,0,46,46,6,2
97077,PE2075,00250910,I7,桌球中級,1.00,王翊澤,,2,三34,AX2,48,0,0,48,48,4,0
97177,PE2077,00250930,L5,女桌球校隊,1.00,林信甫,,2,一ABC四ABC,,40,0,0,3,3,1,37
97178,PE2079,00250950,L4,男桌球校隊,1.00,林信甫,,2,一ABC四ABC,,40,0,0,2,2,0,38
97078,PE2080,00250960,32,排球初級,1.00,陳志一,,2,三34,AX2,42,0,0,42,42,36,0
97079,PE2080,00250960,40,排球初級,1.00,呂宛蓁,,2,二67,AX2,42,0,0,40,40,44,2
97080,PE2080,00250960,41,排球初級,1.00,呂宛蓁,,2,二89,AX2,42,0,0,42,42,52,0
97081,PE2080,00250960,72,排球初級,1.00,胡林煥,,2,三67,AX2,42,0,0,40,40,34,2
97082,PE2080,00250960,73,排球初級,1.00,胡林煥,,2,三89,AX2,42,0,0,41,41,43,1
97083,PE2081,00250970,70,排球中級,1.00,胡林煥,,2,二12,AX2,42,0,0,41,41,19,1
97084,PE2081,00250970,71,排球中級,1.00,胡林煥,,2,二34,AX2,42,0,0,41,41,13,1
97179,PE2082,00250980,M4,女排球校隊,1.00,呂宛蓁,,2,一ABCD三ABCD,,40,0,0,1,1,0,39
97180,PE2083,00250990,L6,男排球校隊,1.00,胡林煥,,2,一ABCD三ABCD,,40,0,0,13,13,0,27
97085,PE2084,00251010,63,籃球初級,1.00,林聯喜,,2,一12,AX2,44,0,0,42,42,23,2
97086,PE2084,00251010,64,籃球初級,1.00,林聯喜,,2,一34,AX2,44,0,0,44,44,14,0
97087,PE2084,00251010,C6,籃球初級,1.00,林威名,,2,五12,AX2,44,0,0,42,42,32,2
97088,PE2084,00251010,C7,籃球初級,1.00,林威名,,2,五34,AX2,44,0,0,43,43,23,1
97089,PE2084,00251010,C8,籃球初級,1.00,曾郁嫻,,2,二12,AX2*E02,44,0,0,30,30,9,14
97090,PE2084,00251010,F3,籃球初級,1.00,李永祥,,2,一67,AX2,44,0,0,42,42,24,2
97091,PE2084,00251010,F4,籃球初級,1.00,李永祥,,2,一89,AX2,44,0,0,43,43,17,1
97092,PE2085,00251020,C9,籃球中級,1.00,曾郁嫻,,2,二34,AX2,44,0,0,32,32,5,12
97093,PE2085,00251020,F1,籃球中級,1.00,逄廣華,,2,三34,AX2,44,0,0,43,43,5,1
97181,PE2086,00251030,L9,女籃球校隊,1.00,曾郁嫻,,2,二,10AB四CD六1234,,40,0,0,2,2,0,38
97182,PE2087,00251040,M6,男籃球校隊,1.00,林聯喜,,2,二CD四AB,,40,0,0,6,6,1,34
97094,PE2088,00251060,17,高爾夫初級,1.00,康正男,,2,二67,AX2,36,0,0,35,35,26,1
97095,PE2088,00251060,F2,高爾夫初級,1.00,簡坤鐘,,2,二89,AX2,36,0,0,36,36,46,0
97096,PE2088,00251060,F9,高爾夫初級,1.00,周德賢,,2,三12,AX2,36,0,0,36,36,33,0
97097,PE2088,00251060,G1,高爾夫初級,1.00,周德賢,,2,三34,AX2,36,0,0,36,36,31,0
97183,PE2091,00251090,M7,高爾夫校隊,1.00,洪巧菱,,2,六01234,,40,0,0,9,9,1,31
97098,PE2092,00251120,G4,壘球初級,1.00,周德賢,,2,五12,AX2,48,0,0,19,19,15,29
97099,PE2092,00251120,G5,壘球初級,1.00,周德賢,,2,五34,AX2,48,0,0,28,28,15,20
97184,PE2095,00251150,L1,女壘球校隊,1.00,呂碧琴,,2,六6789,10,,40,0,0,12,12,0,28
97185,PE2096,00251160,K2,男壘球校隊,1.00,康正男,,2,六1234,,40,0,0,14,14,0,26
97100,PE2097,00251180,15,棒球初級,1.00,康正男,,2,一12,AX2,48,0,0,33,33,11,15
97101,PE2097,00251180,16,棒球初級,1.00,康正男,,2,一34,AX2,48,0,0,25,25,11,23
97102,PE2097,00251180,B5,棒球初級,1.00,呂祐華,,2,二34,AX2,48,0,0,47,47,11,1
97103,PE2097,00251180,B6,棒球初級,1.00,呂祐華,,2,二67,AX2,48,0,0,47,47,10,1
97104,PE2097,00251180,G2,棒球初級,1.00,周德賢,,2,四12,AX2,48,0,0,37,37,18,11
97105,PE2097,00251180,G3,棒球初級,1.00,周德賢,,2,四34,AX2,48,0,0,27,27,11,21
97106,PE2098,00251190,B7,棒球中級,1.00,呂祐華,,2,三34,AX2,48,0,0,27,27,4,21
97107,PE2098,00251190,B8,棒球中級,1.00,呂祐華,,2,三67,AX2,48,0,0,37,37,4,11
97186,PE2099,00251200,K1,棒球校隊,1.00,呂祐華,,2,六1234,,40,0,0,14,14,0,26
97187,PE2100,00251240,L7,女軟網校隊,1.00,莊泰源,,2,二ABCD四ABCD六6789,,40,0,0,1,1,0,39
97188,PE2101,00251250,L8,男軟網校隊,1.00,莊泰源,,2,二ABCD四ABCD六6789,,40,0,0,2,2,0,38
97108,PE2102,00251260,02,網球初級,1.00,連玉輝,,2,三34,AX2,42,0,0,39,39,15,3
97109,PE2102,00251260,25,網球初級,1.00,莊泰源,,2,二34,AX2,42,0,0,42,42,42,0
97110,PE2102,00251260,27,網球初級,1.00,莊泰源,,2,三34,AX2,42,0,0,42,42,40,0
97111,PE2102,00251260,80,網球初級,1.00,趙曉涵,,2,二67,AX2,42,0,0,41,41,68,1
97112,PE2102,00251260,81,網球初級,1.00,趙曉涵,,2,二89,AX2,42,0,0,41,41,88,1
97113,PE2102,00251260,82,網球初級,1.00,趙曉涵,,2,三67,AX2,42,0,0,42,42,57,0
97114,PE2103,00251270,01,網球中級(一),1.00,連玉輝,,2,一67,AX2,42,0,0,10,10,3,32
97115,PE2103,00251270,23,網球中級(一),1.00,莊泰源,,2,一89,AX2,42,0,0,11,11,4,31
97116,PE2103,00251270,24,網球中級(一),1.00,莊泰源,,2,二12,AX2,42,0,0,23,23,3,19
97117,PE2103,00251270,83,網球中級(一),1.00,趙曉涵,,2,三89,AX2,42,0,0,17,17,1,25
97189,PE2105,00251290,M8,女網球校隊,1.00,趙曉涵,,2,三BCD五,10ABCD,,40,0,0,5,5,1,35
97190,PE2106,00251300,L2,男網球校隊,1.00,連玉輝,,2,三BCD五,10ABCD,,40,0,0,4,4,0,36
97118,PE2109,00251330,C2,橄欖球,1.00,林威名,,2,一67,AX2,50,0,0,34,34,4,16
97119,PE2109,00251330,C3,橄欖球,1.00,林威名,,2,一89,AX2,50,0,0,26,26,8,24
97120,PE2109,00251330,C4,橄欖球,1.00,林威名,,2,二89,AX2,50,0,0,49,49,16,1
97121,PE2109,00251330,C5,橄欖球,1.00,林威名,,2,三12,AX2,50,0,0,43,43,12,7
97191,PE2110,00251340,N5,橄欖球校隊,1.00,林威名,,2,六6789,,40,0,0,15,15,2,25
97122,PE2111,00251360,92,保齡球,1.00,洪巧菱,,2,二67,AX2,40,0,0,40,40,22,0
97123,PE2111,00251360,93,保齡球,1.00,洪巧菱,,2,二89,AX2,40,0,0,39,39,36,1
97124,PE2112,00251370,86,瑜珈,1.00,蘇玫尹,,2,一34,AX2,35,0,0,35,35,122,0
97125,PE2112,00251370,88,瑜珈,1.00,蘇玫尹,,2,二34,AX2,35,0,0,35,35,89,0
97126,PE2112,00251370,90,瑜珈,1.00,蘇玫尹,,2,三12,AX2,35,0,0,33,33,83,2
97127,PE2112,00251370,91,瑜珈,1.00,蘇玫尹,,2,三34,AX2,35,0,0,35,35,82,0
97128,PE2112,00251370,H2,瑜珈,1.00,林子文,,2,一67,AX2,40,0,0,39,39,77,1
97129,PE2112,00251370,H3,瑜珈,1.00,林子文,,2,三12,AX2,40,0,0,38,38,63,2
97192,PE2118,00251460,N4,擊劍校隊,1.00,呂祐華,,2,三ABCD四ABCD六2346,,40,0,0,10,10,2,30
97193,PE2119,00251470,M1,劍道校隊,1.00,李文心,,2,一ABCD五ABCD,,40,0,0,16,16,1,24
97194,PE2121,00251490,K6,國術校隊,1.00,游添燈,,2,一ABC四ABC六789,,40,0,0,4,4,0,36
97195,PE2122,00251500,M5,射箭校隊,1.00,林威名,,2,二ABC四ABC,,40,0,0,9,9,0,31
97130,PE2124,00251520,35,重量訓練,1.00,連家瑩,,2,三12,AX2,40,0,0,40,40,52,0
97131,PE2124,00251520,43,重量訓練,1.00,蔡秀華,,2,一34,AX2,40,0,0,40,40,72,0
97132,PE2124,00251520,A8,重量訓練,1.00,蔡秀華,,2,二67,AX2,40,0,0,40,40,44,0
97200,PE2129,00251600,26,軟網初級,1.00,莊泰源,,2,三12,,42,0,0,7,7,8,35
97133,PE2136,00251670,75,有氧+塑身,1.00,林謙如,,2,二89,AX2,48,0,0,48,48,49,0
97134,PE2136,00251670,78,有氧+塑身,1.00,林謙如,,2,五34,AX2,48,0,0,47,47,50,1
97135,PE2136,00251670,B1,有氧+塑身,1.00,賴韻宇,,2,一12,AX2,48,0,0,46,46,51,2
97136,PE2136,00251670,B2,有氧+塑身,1.00,賴韻宇,,2,一89,AX2,48,0,0,47,47,39,1
97137,PE2136,00251670,H8,有氧+塑身,1.00,賴韻宇,,2,四67,AX2,48,0,0,47,47,21,1
97138,PE2136,00251670,H9,有氧+塑身,1.00,賴韻宇,,2,四89,AX2,48,0,0,48,48,27,0
97139,PE2136,00251670,I1,有氧+塑身,1.00,賴韻宇,,2,五67,AX2,48,0,0,46,46,42,2
97140,PE2136,00251670,I2,有氧+塑身,1.00,賴韻宇,,2,五89,AX2,48,0,0,45,45,61,3
97141,PE2138,00251690,96,跆拳道初級,1.00,吳明翰,,2,一89,AX2,40,0,0,40,40,62,0
97142,PE2138,00251690,97,跆拳道初級,1.00,吳明翰,,2,二89,AX2,40,0,0,40,40,87,0
97143,PE2138,00251690,98,跆拳道初級,1.00,吳明翰,,2,三67,AX2,40,0,0,40,40,64,0
97144,PE2138,00251690,99,跆拳道初級,1.00,吳明翰,,2,三89,AX2,40,0,0,40,40,59,0
97145,PE2138,00251690,F7,跆拳道初級,1.00,陳君鳳,,2,四12,AX2,40,0,0,39,39,51,1
97146,PE2138,00251690,F8,跆拳道初級,1.00,陳君鳳,,2,四34,AX2,40,0,0,38,38,33,2
97147,PE2142,00251730,46,室內五人制足球初級,1.00,楊裕隆,,2,二67,AX2,44,0,0,44,44,26,0
97148,PE2142,00251730,48,室內五人制足球初級,1.00,楊裕隆,,2,三67,AX2,44,0,0,44,44,37,0
97149,PE2143,00251740,50,室內五人制足球中級,1.00,楊裕隆,,2,四67,AX2,44,0,0,30,30,6,14
97150,PE2147,00251780,H6,塑身皮拉提斯,1.00,郭育瑄,,2,四67,AX2,40,0,0,40,40,69,0
97151,PE2147,00251780,H7,塑身皮拉提斯,1.00,郭育瑄,,2,四89,AX2,40,0,0,40,40,64,0
97152,PE5001,00251790,65,壁球初級,1.00,林聯喜,,2,二67,AX2,32,0,0,31,31,47,1
97153,PE5001,00251790,66,壁球初級,1.00,林聯喜,,2,二89,AX2,32,0,0,32,32,52,0
97154,PE5001,00251790,D9,壁球初級,1.00,逄廣華,,2,三12,AX2,32,0,0,32,32,47,0
97155,PE5006,00251820,67,壁球中級,1.00,林聯喜,,2,四89,AX2,32,0,0,3,3,0,29
97156,PE5007,00251830,59,適能瑜珈,1.00,呂碧琴,,2,二12,AX2,36,0,0,36,36,47,0
97157,PE5007,00251830,60,適能瑜珈,1.00,呂碧琴,,2,二34,AX2,36,0,0,36,36,39,0
97196,PE5008,00251840,N6,男子跆拳校隊,1.00,吳明翰,,2,二ABCD五ABCD,,40,0,0,7,7,1,33
97197,PE5009,00251850,K3,女子跆拳校隊,1.00,吳明翰,,2,二ABCD五ABCD,,40,0,0,6,6,0,34
97198,PE5010,00251860,K5,男子柔道校隊,1.00,黃國恩,,2,一ABCD三ABCD,,40,0,0,7,7,0,33
97199,PE5011,00251870,N2,女子柔道校隊,1.00,蘇玫尹,,2,一ABCD三ABCD,,40,0,0,8,8,0,32
97158,PE5014,00251900,G6,定向越野,1.00,莊珮琪,,2,三67,AX2,40,0,0,39,39,58,1
97159,PE5014,00251900,G7,定向越野,1.00,莊珮琪,,2,三89,AX2,40,0,0,40,40,51,0
97160,PE5014,00251900,G8,定向越野,1.00,莊珮琪,,2,四67,AX2,40,0,0,40,40,40,0
97161,PE5014,00251900,G9,定向越野,1.00,莊珮琪,,2,四89,AX2,40,0,0,39,39,60,1
97162,PE5015,00251910,H5,芭蕾舞,1.00,林子文,,2,四67,AX2,35,0,0,35,35,8,0
97163,PE5018,00251940,B9,運動體能訓練,1.00,呂祐華,,2,四34,AX2,44,0,0,38,38,10,6
97164,PE7002,00270520,07,氣功(選修體育),1.00,黃欽永,,2,二34,AX4,50,0,4,13,13,4,33
97165,PE7007,00270790,28,羽球中級（選修體育）,1.00,陳志一,,2,一67,AX4,48,0,4,42,42,10,2
97166,PE7006,00271370,62,瑜珈（選修體育）,1.00,呂碧琴,,2,五34,AX4,40,0,4,36,36,21,0
97167,PE7005,00271390,44,運動與體重管理（選修體育）,1.00,蔡秀華,,2,二34,AX4,50,0,4,35,35,6,11
93001,MilTr1007,00310200,01,全民國防教育軍事訓練課程－國防政策,0.00,余宗基,,3,五67,,200,0,6,192,192,127,2
93002,MilTr1007,00310200,02,全民國防教育軍事訓練課程－國防政策,0.00,余宗基,,3,五89,,200,0,6,187,187,137,7
93003,MilTr1008,00310210,01,全民國防教育軍事訓練課程－防衛動員,0.00,余宗基,,3,三67,,240,0,6,227,227,48,7
93004,MilTr1008,00310210,02,全民國防教育軍事訓練課程－防衛動員,0.00,余宗基,,3,三89,,240,0,6,228,228,33,6
93005,MilTr1009,00310220,01,全民國防教育軍事訓練課程－國際情勢,0.00,劉鐵軍,,3,四34,,141,0,6,131,131,80,4
93006,MilTr1009,00310220,02,全民國防教育軍事訓練課程－國際情勢,0.00,劉鐵軍,,3,四67,,141,0,6,132,132,65,3
93007,MilTr1010,00310230,01,全民國防教育軍事訓練課程－國防科技,0.00,劉鐵軍,,3,二34,,200,0,6,188,188,75,6
93008,MilTr1010,00310230,02,全民國防教育軍事訓練課程－國防科技,0.00,劉鐵軍,,3,二67,,200,0,6,192,192,56,2
